id_siniestro,id_poliza,id_cobertura,monto_siniestro,fecha_ocurrencia
1927,109146,1,1073544.6233340078,2015-07-25
1928,109148,1,1382759.6445470105,2015-06-01
1929,109153,1,189357.65707742935,2014-11-03
1930,109154,5,540010.5088697148,2015-09-10
1931,109160,1,671683.9956434949,2015-03-22
1932,109160,1,129694.37150669843,2014-12-10
1933,109170,1,853083.7500624781,2015-11-21
1934,109176,1,137986.24176859763,2015-03-03
1935,109179,1,634639.9888441788,2015-12-04
1936,109184,1,590956.8504467842,2015-06-24
1937,109186,4,347952.9417967358,2015-04-19
1938,109186,4,613057.5745180955,2015-09-30
1939,109188,1,850257.4621711693,2015-07-06
1940,109188,1,13059.060589991044,2016-05-12
1941,109193,1,445745.86118045077,2015-05-27
1942,109193,1,2010128.2209442642,2015-09-04
1943,109200,1,168608.08629518654,2015-03-02
1944,109210,1,58206.06011411755,2015-08-22
1945,109216,1,129742.17366842134,2015-04-28
1946,109233,1,255208.30058551114,2014-10-19
1947,109234,1,3110607.732721982,2016-02-07
1948,109236,4,65674.43774099462,2015-09-22
1949,109241,1,1978064.7660940152,2015-08-28
1950,109242,1,123123.59638687142,2014-11-25
1951,109252,3,205347.49150897376,2015-05-23
1952,109252,4,941897.7808931342,2015-06-10
1953,109252,4,101560.87694664951,2015-05-10
1954,109254,1,799922.5880439508,2015-08-30
1955,109256,1,323711.5997206592,2015-08-15
1956,109256,5,13707.462418824434,2015-05-16
1957,109274,1,417436.55515909335,2015-06-27
1958,109274,1,1519286.4153860423,2015-09-06
1959,109275,4,64302.65202195151,2015-03-01
1960,109277,1,1391805.8572914049,2014-11-08
1961,109278,1,1513657.078825644,2016-02-04
1962,109280,1,1084999.8604404316,2015-01-05
1963,109286,1,254942.29665858345,2015-04-12
1964,109293,1,92833.4324613688,2015-03-25
1965,109294,1,1396832.1192171078,2015-08-19
1966,109296,1,665811.3709952908,2015-06-11
1967,109299,1,1083255.1324012955,2015-07-20
1968,109306,1,279923.16623722075,2015-12-24
1969,109307,1,64152.5050960108,2015-01-28
1970,109316,1,574535.3851272196,2015-04-07
1971,109329,1,938476.3481828185,2015-07-01
1972,109330,1,411040.86061819363,2015-04-29
1973,109336,1,873800.4263284759,2015-04-07
1974,109342,1,337333.4483357426,2016-04-15
1975,109347,1,56679.677271309534,2015-12-02
1976,109349,1,1447900.8662097368,2015-07-06
1977,109349,1,953961.2997030834,2015-04-07
1978,109352,1,697896.5235320535,2016-05-22
1979,109353,1,534609.8040053259,2014-12-21
1980,109356,4,26012.203090798303,2015-06-11
1981,109367,3,389150.2926270976,2015-07-09
1982,109368,1,692047.5042639714,2015-04-27
1983,109378,1,43289.90176983224,2014-07-27
1984,109378,4,198436.8575612898,2014-10-06
1985,109383,1,685645.0785146406,2014-11-13
1986,109390,1,1396006.542918774,2015-07-29
1987,109400,1,935110.5462737264,2015-04-18
1988,109401,1,454097.6842138362,2015-02-03
1989,109410,1,495771.68839375983,2015-01-02
1990,109415,1,29212.094437098596,2015-07-04
1991,109421,1,29632.04980830755,2015-08-08
1992,109425,1,67796.44298057444,2015-05-24
1993,109426,1,59622.36031481135,2016-03-02
1994,109432,1,1623193.9225775327,2016-02-07
1995,109454,1,1165637.037584104,2015-12-03
1996,109463,1,2548944.1914761397,2015-09-08
1997,109474,1,932670.375029811,2015-02-24
1998,109480,3,1587945.4350217036,2015-02-15
1999,109483,5,34082.19226967957,2015-04-03
2000,109493,1,257078.00410858495,2015-08-26
2001,109499,4,266771.3102518555,2015-05-13
2002,109506,1,1449070.3406681966,2015-10-01
2003,109513,1,27803.164538946647,2015-03-23
2004,109520,1,1066058.9557932266,2015-04-17
2005,109525,1,35064.466809247155,2015-11-07
2006,109525,3,3789140.4565303633,2015-05-09
2007,109529,5,305628.4420997537,2015-06-25
2008,109532,1,1195471.914921571,2015-08-10
2009,109534,1,372852.0043442482,2015-07-22
2010,109537,1,1173244.9683522717,2015-05-03
2011,109539,1,959047.1144505424,2014-11-18
2012,109543,1,51588.161652542185,2015-05-08
2013,109554,1,678562.864000305,2016-01-07
2014,109574,4,84673.76052279258,2015-06-09
2015,109581,1,2530474.881661746,2015-12-18
2016,109582,3,16585.73173847515,2015-11-17
2017,109585,1,542587.1689527717,2015-03-27
2018,109585,1,228266.80515151704,2015-09-14
2019,109597,1,334801.28929124074,2015-05-29
2020,109597,1,1055995.8523511223,2014-12-20
2021,109617,1,1756799.9488927934,2014-11-23
2022,109622,1,146551.59023598064,2015-03-09
2023,109624,1,129777.74312766659,2016-01-26
2024,109632,1,509855.8971189581,2016-02-12
2025,109638,1,48793.19354837481,2015-05-25
2026,109639,1,951072.5443583399,2015-08-28
2027,109645,4,270998.2901512465,2014-11-25
2028,109652,1,503484.7398882921,2015-01-31
2029,109658,3,19761.37643335493,2015-06-23
2030,109677,1,1238077.2143356693,2015-10-21
2031,109683,1,298523.0326269921,2014-11-23
2032,109684,1,206033.67546691513,2015-04-12
2033,109685,1,98970.30418214001,2015-11-06
2034,109690,1,142269.23376202444,2015-11-28
2035,109691,1,145535.15842960143,2014-11-05
2036,109693,1,177976.3349206159,2015-09-14
2037,109701,1,349132.9612223315,2015-09-12
2038,109708,1,69708.98139674356,2014-09-30
2039,109718,1,385713.9296368933,2015-02-25
2040,109731,5,17078.356404035105,2014-09-08
2041,109746,1,716879.0849940408,2015-12-15
2042,109750,1,12389.359166922513,2015-01-01
2043,109751,1,330739.48784200056,2015-03-08
2044,109759,1,1927969.405972972,2015-10-01
2045,109759,1,1143416.214092501,2015-09-24
2046,109759,1,271197.69872084644,2015-11-03
2047,109760,1,1437620.3140254307,2015-02-23
2048,109763,1,3200029.8712724126,2016-02-29
2049,109789,3,907278.2919623613,2015-08-28
2050,109790,1,344434.0583919254,2014-11-29
2051,109791,4,1436928.1227613587,2015-06-21
2052,109795,1,379237.69589093607,2015-10-28
2053,109796,1,128410.34319819255,2015-03-01
2054,109796,1,137482.75741165504,2015-11-22
2055,109798,1,43019.69368800055,2015-08-04
2056,109803,4,136312.40275702684,2015-04-07
2057,109806,1,184517.4626298338,2015-11-10
2058,109807,5,640719.3032076525,2014-09-29
2059,109808,1,338030.7257849816,2015-08-05
2060,109810,1,45086.10266423179,2015-07-26
2061,109811,4,316532.8633863579,2014-11-18
2062,109811,4,298361.4006240786,2014-12-19
2063,109815,1,650076.5285078504,2015-12-04
2064,109820,1,1028464.8721821426,2015-08-03
2065,109827,1,137667.0665404522,2015-03-28
2066,109827,1,2372210.4346002904,2015-04-07
2067,109828,1,271307.2553438321,2014-11-06
2068,109828,1,500456.71030206355,2015-08-14
2069,109828,1,1224470.1703787805,2015-05-11
2070,109833,4,804109.4553754652,2015-08-21
2071,109838,5,115675.26371218264,2015-04-12
2072,109839,1,91822.33174312457,2014-12-16
2073,109842,1,304762.9353948505,2015-07-09
2074,109852,1,380125.5338285677,2015-07-13
2075,109856,1,537512.4924814415,2015-02-02
2076,109857,4,63142.14809883237,2015-02-26
2077,109858,1,878485.2617888538,2015-01-08
2078,109863,1,629238.3316567114,2015-01-18
2079,109865,1,489931.64363092586,2015-04-26
2080,109866,4,25844.23898201633,2015-02-12
2081,109871,6,565254.1411109269,2015-05-07
2082,109874,5,1736604.0541713529,2015-07-26
2083,109880,1,54312.74503480364,2015-04-30
2084,109893,5,590892.5939099265,2014-11-24
2085,109896,1,380131.14773782203,2015-05-28
2086,109899,1,506668.4130973815,2015-08-08
2087,109904,1,1087279.724261601,2015-11-12
2088,109907,1,1860686.9417733054,2014-11-17
2089,109911,3,1944508.5862645328,2015-02-03
2090,109922,1,427334.87681248784,2015-09-14
2091,109937,1,139131.46466161334,2016-02-17
2092,109940,1,600220.3795868244,2014-12-24
2093,109946,1,1026009.1539527333,2015-07-13
2094,109947,1,692080.4363767146,2014-10-07
2095,109949,1,730388.7861265534,2015-02-03
2096,109950,1,538348.3534647797,2015-01-25
2097,109960,5,410990.0202476121,2015-10-28
2098,109966,5,65396.68554921689,2015-01-25
2099,109970,1,474861.629311957,2015-01-14
2100,109973,1,97722.57911800314,2015-09-02
2101,109987,1,877300.7461478881,2015-05-18
2102,109996,1,1869911.1001661893,2015-01-26
2103,109999,1,6301.630302517209,2015-05-26
2104,110010,4,191248.77327081515,2015-01-17
2105,110011,5,672586.0537583042,2015-04-20
2106,110013,1,882603.7537324181,2015-05-03
2107,110027,1,2327070.4655838395,2015-01-14
2108,110041,4,38318.91642986331,2015-07-10
2109,110041,4,41127.87648261292,2015-12-24
2110,110041,4,23758.43742670957,2015-03-18
2111,110042,5,200778.6269299686,2015-08-30
2112,110057,5,68559.06089767814,2015-02-10
2113,110060,1,450582.24636513786,2016-02-21
2114,110066,1,976783.9162455362,2015-07-30
2115,110072,1,464849.8797326102,2015-10-17
2116,110085,1,2013548.5627920714,2015-10-23
2117,110088,1,370066.69940775214,2015-02-09
2118,110097,3,691105.800563327,2015-02-15
2119,110101,1,112886.9350447096,2015-07-12
2120,110104,1,292229.901137447,2016-05-28
2121,110104,1,289479.4396019345,2015-08-29
2122,110105,1,192600.90237067966,2015-10-27
2123,110105,1,1814841.1907343369,2015-09-21
2124,110111,1,594593.2954678457,2014-12-28
2125,110118,1,3178064.612456707,2014-10-07
2126,110122,4,242538.4800423308,2015-01-01
2127,110123,1,206905.49457835135,2015-07-09
2128,110128,3,9852.979249074186,2015-04-08
2129,110128,4,737999.817936326,2015-03-27
2130,110134,1,390509.7327838017,2015-03-13
2131,110143,1,310979.9133433644,2015-07-11
2132,110145,1,657846.2028517064,2014-11-21
2133,110156,4,809645.0203001486,2015-02-05
2134,110157,1,874257.5267247263,2014-11-02
2135,110160,4,1249164.9268215564,2015-07-08
2136,110162,1,779519.3616060236,2015-04-17
2137,110163,1,2975814.7915084935,2016-01-09
2138,110173,1,372130.9179358003,2016-04-09
2139,110174,1,1152405.808396813,2015-10-28
2140,110180,1,46478.96348755262,2015-11-21
2141,110180,1,819955.7751887407,2015-04-24
2142,110188,1,1031521.0346187527,2015-11-19
2143,110189,1,2179289.88435907,2015-09-17
2144,110189,1,463835.2556306608,2015-06-26
2145,110189,1,501675.6022793607,2015-11-29
2146,110190,1,719039.5841467496,2014-12-18
2147,110197,1,1463512.753218877,2014-10-11
2148,110201,1,1417898.9585170846,2015-09-07
2149,110203,3,215665.9175012447,2015-06-04
2150,110209,1,641480.5197121429,2015-03-22
2151,110215,1,345568.30584539194,2015-07-13
2152,110217,1,611771.6896560753,2014-10-01
2153,110218,1,839958.4951239924,2015-03-04
2154,110219,1,63478.80513751914,2015-03-01
2155,110220,3,439659.28599296976,2015-08-24
2156,110225,1,45512.5265276848,2016-04-23
2157,110233,1,267365.11881895736,2014-09-08
2158,110242,1,83544.84042119281,2015-06-02
2159,110247,1,418334.8867765255,2015-04-28
2160,110249,1,1086432.597132342,2015-11-18
2161,110253,1,1302302.6567998636,2015-07-25
2162,110253,4,814633.088187276,2016-03-27
2163,110255,5,65668.71159349792,2015-02-19
2164,110261,5,367078.4845822192,2015-03-05
2165,110263,1,9834.651576386299,2015-01-19
2166,110263,1,1021052.3310106423,2015-07-14
2167,110270,1,172749.17000071378,2015-10-17
2168,110273,1,401375.9198019225,2015-01-30
2169,110287,4,131117.99497337546,2016-01-15
2170,110289,1,1341318.263416153,2015-06-01
2171,110295,1,2046245.2199942258,2015-08-03
2172,110302,1,266787.15986706654,2015-06-01
2173,110314,1,362481.7272450775,2015-01-09
2174,110323,1,1760874.954760513,2015-09-26
2175,110327,4,48793.374612189364,2016-04-21
2176,110349,4,152058.24108440574,2015-02-21
2177,110350,1,388977.50153341284,2015-12-05
2178,110358,1,1406000.1038734082,2014-10-23
2179,110379,1,333610.871250649,2014-09-10
2180,110386,3,224381.20290236548,2015-09-04
2181,110390,1,211873.3369406853,2015-02-09
2182,110403,3,720133.7291745907,2015-11-20
2183,110413,1,1210268.2000654698,2015-05-31
2184,110424,1,73010.50048530987,2015-05-22
2185,110426,1,109003.84834165312,2015-06-17
2186,110426,1,616237.0437832356,2015-05-24
2187,110438,1,260613.6028990508,2015-08-01
2188,110450,1,32841.137679501146,2015-05-21
2189,110453,1,948293.0627625143,2015-09-24
2190,110460,1,49337.6183424443,2014-09-16
2191,110480,1,793567.8178779412,2015-12-30
2192,110483,4,87425.8474488146,2015-09-02
2193,110485,1,30148.3965525683,2015-08-27
2194,110490,1,623350.2324605521,2014-12-09
2195,110493,1,35759.6860875478,2015-02-17
2196,110493,1,522059.93637728627,2015-10-11
2197,110495,1,731451.5865458607,2015-07-29
2198,110495,5,413288.32412740955,2015-08-15
2199,110505,1,269899.7026313329,2015-06-13
2200,110507,1,1147320.3070048122,2015-01-06
2201,110509,1,18908.19437426515,2015-02-07
2202,110509,1,1300986.175636549,2014-12-20
2203,110520,1,207286.64876960233,2016-02-12
2204,110525,1,266717.45100550633,2015-08-02
2205,110527,4,202892.48526621843,2015-09-03
2206,110528,1,1420959.705305061,2015-07-22
2207,110538,1,427837.1552418829,2016-01-03
2208,110541,1,55091.375194155145,2015-10-31
2209,110547,1,1526583.4727394078,2015-10-13
2210,110557,1,783028.6284063108,2015-07-30
2211,110559,1,652575.8640026177,2015-06-21
2212,110563,3,89179.92573293857,2015-05-15
2213,110564,1,163422.16290061595,2015-06-11
2214,110565,1,627770.3099765258,2015-05-10
2215,110565,3,126138.51431219788,2014-11-04
2216,110568,5,338661.29954016575,2015-11-01
2217,110584,3,2281045.790505637,2015-11-22
2218,110585,1,26799.35724176447,2015-07-11
2219,110586,3,66567.4658399219,2015-01-23
2220,110586,5,312941.8999513728,2015-11-27
2221,110591,1,187025.67066776846,2014-11-04
2222,110595,1,314341.05104590114,2014-11-21
2223,110598,1,31117.277293624822,2015-04-23
2224,110600,1,758238.3137673469,2015-09-30
2225,110609,1,800133.6874090958,2015-05-25
2226,110619,1,1420060.124297558,2015-05-18
2227,110623,1,833575.4283165078,2015-08-13
2228,110631,1,1229909.5165027217,2016-03-21
2229,110635,1,1185283.3541012057,2015-06-30
2230,110637,1,59474.3755473073,2015-05-27
2231,110644,4,549668.2140800504,2014-12-31
2232,110658,1,285382.2985058434,2015-01-08
2233,110661,1,1044635.5838375825,2015-04-01
2234,110663,1,335099.463302169,2015-11-24
2235,110668,1,477695.1665641352,2015-03-02
2236,110670,1,137888.4331393526,2014-08-03
2237,110692,5,10349.370321626802,2015-06-13
2238,110700,1,74205.82899013955,2015-03-15
2239,110704,1,450793.3995860182,2014-11-23
2240,110707,1,364679.21037297556,2015-05-03
2241,110717,3,306338.5367414816,2016-02-15
2242,110717,4,345750.1434600407,2015-10-11
2243,110725,3,527733.2827434163,2014-12-28
2244,110726,1,41798.22455343616,2015-01-08
2245,110728,1,1011633.0778103793,2015-05-08
2246,110732,1,214869.6710094083,2015-05-07
2247,110748,1,983764.2418388512,2015-08-19
2248,110759,1,1347611.1744436235,2015-08-07
2249,110766,1,1769143.1193993285,2016-01-22
2250,110768,3,118565.2300214069,2015-07-06
2251,110785,1,538313.5324249493,2015-04-28
2252,110785,4,96509.46320864372,2015-06-21
2253,110785,4,367549.63857073284,2015-01-28
2254,110807,1,1129725.5672858686,2015-07-10
2255,110808,1,9487.192323865369,2015-01-13
2256,110821,5,445891.4983605036,2015-07-18
2257,110831,1,274007.33814586233,2015-01-31
2258,110838,3,93740.94343917444,2015-02-26
2259,110839,1,579871.7843444778,2015-08-25
2260,110851,4,743396.4885066225,2014-11-14
2261,110852,5,743179.8694277216,2015-01-11
2262,110854,1,154547.6854110742,2015-06-17
2263,110854,3,1227447.9566725474,2015-05-12
2264,110860,1,179339.9822960319,2014-12-12
2265,110869,1,1934350.4165563695,2014-11-10
2266,110876,1,1199647.568124168,2016-01-07
2267,110880,1,123173.93479985744,2015-07-10
2268,110880,1,632551.4262639724,2015-11-09
2269,110881,1,2155838.554948085,2015-09-11
2270,110909,1,1393057.237819784,2014-11-01
2271,110924,1,1054646.4039237765,2015-10-20
2272,110924,3,449050.46781444317,2015-04-06
2273,110935,1,2430461.4628607216,2014-12-23
2274,110942,1,489436.4442387431,2015-07-16
2275,110950,4,1426573.189385629,2015-05-25
2276,110955,1,1680408.802015974,2015-05-17
2277,110955,1,805590.6327054988,2015-04-11
2278,110956,5,21551.539185234604,2014-12-25
2279,110962,1,464562.24916292215,2014-12-20
2280,110965,1,668.2870013876818,2015-07-20
2281,110965,1,1164301.566521593,2015-01-06
2282,110974,1,762598.4791398452,2015-03-19
2283,110989,1,103707.59911113884,2015-05-14
2284,110989,1,270082.098779215,2015-05-17
2285,110992,1,1324179.9108862807,2016-02-15
2286,110996,1,823892.7245559482,2015-01-21
2287,111001,1,559066.4810011194,2015-05-15
2288,111010,5,114499.95611217164,2015-03-21
2289,111014,3,13383.703263988718,2015-06-08
2290,111030,1,779809.2566361626,2016-01-23
2291,111030,1,388439.8874427164,2015-10-09
2292,111031,1,55513.66009390853,2015-05-26
2293,111031,5,112060.01664248483,2015-10-30
2294,111033,1,414858.48142317217,2015-02-04
2295,111037,1,1013899.4821069544,2014-10-29
2296,111038,5,325551.8652372695,2015-10-22
2297,111039,3,544338.6520832623,2015-07-24
2298,111040,1,532158.568926737,2015-05-30
2299,111042,1,685884.0189086951,2015-11-29
2300,111051,1,326115.98839515354,2015-05-18
2301,111057,1,217194.60655955184,2016-02-19
2302,111084,1,1814414.6659082535,2015-07-31
2303,111089,1,617201.986126804,2014-12-15
2304,111105,1,59978.808409238,2015-09-11
2305,111121,4,429670.02511269687,2015-05-28
2306,111124,1,326560.3988938082,2014-08-21
2307,111127,1,1248706.784439363,2015-12-20
2308,111140,1,1331067.3488933598,2015-02-21
2309,111140,1,868007.5780865516,2015-01-24
2310,111142,1,907085.4042134084,2015-01-19
2311,111147,1,364091.0975544392,2015-06-02
2312,111149,3,523178.0619443368,2016-04-02
2313,111152,1,124806.96902924948,2015-04-24
2314,111158,4,155304.5259289979,2014-11-07
2315,111172,1,64734.00808299892,2015-01-15
2316,111174,1,1092150.0464331997,2015-06-29
2317,111179,5,173738.11793819058,2014-10-18
2318,111186,1,260735.22174728801,2015-12-30
2319,111192,1,168023.25363737298,2014-12-02
2320,111199,3,282382.4144796375,2015-08-17
2321,111206,1,1032957.685175628,2014-10-01
2322,111206,1,4212435.676212626,2015-06-06
2323,111210,1,282406.37880152743,2015-03-28
2324,111211,1,1123418.997539787,2015-08-14
2325,111222,1,1511166.7215950887,2015-12-04
2326,111239,1,198483.09681917733,2015-04-22
2327,111240,3,859058.4643211869,2015-04-22
2328,111240,5,26729.949576528103,2015-02-01
2329,111247,1,2749741.4822991975,2015-08-21
2330,111253,1,332445.3049055372,2015-06-17
2331,111258,1,500827.0135197987,2015-01-30
2332,111266,1,602409.5094067196,2015-07-25
2333,111269,1,312266.09223547485,2015-04-21
2334,111271,4,178695.02456186805,2015-11-13
2335,111278,4,57407.99099913798,2015-02-12
2336,111278,5,40684.223687276244,2015-08-05
2337,111285,1,750829.4654324101,2015-08-25
2338,111290,4,398505.5992981742,2015-05-24
2339,111297,4,275382.8162758454,2015-01-28
2340,111300,3,327757.724569974,2015-06-23
2341,111303,1,2239356.98117824,2014-09-30
2342,111304,1,277684.42368716677,2015-02-24
2343,111310,1,12265.086822353487,2015-09-10
2344,111313,1,1236902.4790222202,2014-11-20
2345,111313,1,5101796.714452541,2014-10-25
2346,111321,1,1418353.5814807669,2015-07-11
2347,111321,4,13790.774848759174,2015-07-22
2348,111324,1,566116.8044882225,2015-05-09
2349,111325,1,668179.5495448941,2015-12-31
2350,111343,1,1787769.8665013078,2015-06-30
2351,111343,4,270458.6579291549,2015-03-21
2352,111344,1,2726153.64277168,2015-03-14
2353,111347,1,1005494.3050469185,2015-01-03
2354,111349,1,881801.1115421545,2015-06-20
2355,111352,1,71352.41782080336,2015-09-15
2356,111354,1,1433567.771989061,2014-09-15
2357,111362,3,52294.13002727553,2015-04-25
2358,111366,1,804894.8682559825,2015-06-30
2359,111374,1,1348757.8039920316,2015-03-18
2360,111374,5,305438.1863391279,2015-02-02
